Age,Number of Referrals,Churn,Contract,Dependents,Married,Premium Tech Support,Referred a Friend
69,0,Yes,Month-to-month,No,No,No,No
72,1,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,One year,No,No,No,No
74,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,One year,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,Yes,No,No
75,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
71,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,Yes,No
73,2,Yes,Month-to-month,No,Yes,No,Yes
77,1,Yes,One year,No,Yes,No,Yes
76,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
75,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,No,Yes,Yes,Yes
71,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,Yes,No
73,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
74,1,Yes,Month-to-month,No,Yes,No,Yes
65,1,Yes,Month-to-month,No,Yes,No,Yes
73,5,Yes,Month-to-month,No,Yes,Yes,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
80,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,One year,No,No,No,No
70,1,Yes,Month-to-month,No,Yes,No,Yes
75,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
76,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
71,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
77,1,Yes,Month-to-month,No,Yes,No,Yes
74,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
76,1,Yes,Month-to-month,No,Yes,Yes,Yes
77,0,Yes,Month-to-month,No,No,No,No
80,1,Yes,Month-to-month,No,Yes,No,Yes
68,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
72,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
69,1,Yes,Month-to-month,No,Yes,No,Yes
76,1,Yes,Month-to-month,No,Yes,No,Yes
70,1,Yes,Month-to-month,No,Yes,No,Yes
71,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
65,1,Yes,Month-to-month,No,Yes,Yes,Yes
80,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,One year,No,Yes,No,Yes
76,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,Yes,No
69,1,Yes,Month-to-month,No,Yes,No,Yes
72,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
67,1,Yes,Month-to-month,No,Yes,No,Yes
72,1,Yes,Month-to-month,No,Yes,No,Yes
68,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
78,4,Yes,Month-to-month,No,Yes,No,Yes
66,2,Yes,Month-to-month,No,Yes,No,Yes
73,0,Yes,Month-to-month,No,No,No,No
79,1,Yes,Month-to-month,No,Yes,No,Yes
69,1,Yes,Two year,No,Yes,Yes,Yes
65,2,Yes,Month-to-month,No,Yes,Yes,Yes
68,0,Yes,One year,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
77,3,Yes,Month-to-month,No,Yes,No,Yes
65,1,Yes,Month-to-month,No,Yes,No,Yes
66,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,Yes,No,No
76,3,Yes,Month-to-month,No,Yes,No,Yes
72,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
65,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,One year,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
70,1,Yes,Month-to-month,No,Yes,Yes,Yes
71,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,Yes,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
67,0,Yes,Month-to-month,No,No,No,No
67,2,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,Yes,No,No
67,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,One year,No,Yes,Yes,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
76,1,Yes,Month-to-month,No,Yes,Yes,Yes
67,1,Yes,Month-to-month,No,Yes,No,Yes
80,0,Yes,Month-to-month,No,No,No,No
67,1,Yes,Month-to-month,No,Yes,No,Yes
68,1,Yes,Month-to-month,No,Yes,No,Yes
69,1,Yes,Month-to-month,No,Yes,No,Yes
80,0,Yes,Month-to-month,No,No,No,No
73,1,Yes,Month-to-month,No,Yes,No,Yes
73,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,Yes,No
73,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,Yes,No,No
68,0,Yes,Month-to-month,No,No,No,No
65,1,Yes,Month-to-month,No,Yes,No,Yes
67,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
69,1,Yes,Month-to-month,No,Yes,No,Yes
73,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
77,1,Yes,Month-to-month,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,Yes,No,No
75,0,Yes,Month-to-month,No,No,Yes,No
75,0,Yes,Month-to-month,No,No,Yes,No
76,0,Yes,Month-to-month,No,No,Yes,No
70,1,Yes,Month-to-month,No,Yes,No,Yes
67,1,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,Month-to-month,No,No,No,No
70,1,Yes,Month-to-month,No,Yes,No,Yes
74,2,Yes,Month-to-month,No,Yes,No,Yes
77,0,Yes,Month-to-month,No,No,No,No
66,1,Yes,Month-to-month,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,One year,No,No,Yes,No
70,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
69,1,Yes,Month-to-month,No,Yes,No,Yes
80,1,Yes,Month-to-month,No,Yes,No,Yes
66,0,Yes,Two year,No,Yes,No,No
79,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
67,1,Yes,Month-to-month,No,Yes,No,Yes
73,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
80,2,Yes,Month-to-month,No,Yes,No,Yes
72,0,Yes,Month-to-month,No,Yes,No,No
70,1,Yes,Month-to-month,No,Yes,No,Yes
73,1,Yes,Month-to-month,No,Yes,No,Yes
75,1,Yes,Month-to-month,No,Yes,No,Yes
70,1,Yes,Month-to-month,No,Yes,No,Yes
77,0,Yes,Month-to-month,No,No,No,No
80,1,Yes,Month-to-month,No,Yes,No,Yes
78,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Two year,No,Yes,Yes,Yes
68,0,Yes,Month-to-month,No,No,No,No
71,0,Yes,Month-to-month,No,Yes,No,No
79,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,Yes,No
65,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
68,8,Yes,Month-to-month,No,Yes,No,Yes
80,3,Yes,One year,No,Yes,No,Yes
77,1,Yes,Month-to-month,No,Yes,No,Yes
65,1,Yes,Month-to-month,No,Yes,No,Yes
66,1,Yes,One year,No,Yes,Yes,Yes
70,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
67,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,One year,No,Yes,No,No
74,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
67,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
69,1,Yes,Month-to-month,No,Yes,No,Yes
70,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,Yes,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,Yes,No
73,0,Yes,Month-to-month,No,No,No,No
74,7,Yes,One year,No,Yes,Yes,Yes
73,0,Yes,Month-to-month,No,No,No,No
71,6,Yes,Month-to-month,No,Yes,Yes,Yes
68,1,Yes,One year,No,Yes,Yes,Yes
70,0,Yes,Month-to-month,No,No,No,No
66,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
74,1,Yes,Month-to-month,No,Yes,No,Yes
76,1,Yes,Month-to-month,No,Yes,No,Yes
78,0,Yes,Two year,No,Yes,Yes,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
66,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
72,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Two year,No,Yes,No,Yes
71,1,Yes,Month-to-month,No,Yes,No,Yes
75,1,Yes,Month-to-month,No,Yes,No,Yes
66,1,Yes,One year,No,Yes,No,Yes
76,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
71,0,Yes,Month-to-month,No,No,No,No
76,9,Yes,Month-to-month,No,Yes,Yes,Yes
65,0,Yes,Month-to-month,No,No,No,No
75,1,Yes,Month-to-month,No,Yes,No,Yes
75,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,Yes,Yes,No,Yes
66,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
77,1,Yes,One year,No,Yes,No,Yes
66,1,Yes,Month-to-month,No,Yes,No,Yes
72,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,Yes,No,No
66,1,Yes,Month-to-month,No,Yes,No,Yes
80,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,Yes,No,No
74,0,Yes,Month-to-month,No,No,No,No
74,1,Yes,One year,No,Yes,Yes,Yes
65,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
70,3,Yes,Month-to-month,No,Yes,No,Yes
75,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
79,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
73,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
80,1,Yes,One year,No,Yes,Yes,Yes
69,1,Yes,Month-to-month,No,Yes,No,Yes
71,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
67,1,Yes,Month-to-month,No,Yes,Yes,Yes
72,1,Yes,Month-to-month,No,Yes,Yes,Yes
75,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,Yes,No
69,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
77,1,Yes,Month-to-month,No,Yes,No,Yes
67,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
76,1,Yes,Month-to-month,No,Yes,No,Yes
66,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
69,1,Yes,Month-to-month,No,Yes,No,Yes
78,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
68,1,Yes,One year,No,Yes,No,Yes
75,3,Yes,Month-to-month,No,Yes,Yes,Yes
70,0,Yes,Month-to-month,No,No,No,No
65,1,Yes,Month-to-month,No,Yes,No,Yes
71,0,Yes,Month-to-month,No,No,Yes,No
72,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
70,0,Yes,Month-to-month,No,No,No,No
80,1,Yes,Month-to-month,No,Yes,No,Yes
73,1,Yes,One year,No,Yes,Yes,Yes
73,0,Yes,Month-to-month,No,No,No,No
79,1,Yes,Month-to-month,No,Yes,No,Yes
79,1,Yes,Month-to-month,No,Yes,No,Yes
73,5,Yes,Month-to-month,No,Yes,Yes,Yes
77,2,Yes,Month-to-month,No,Yes,No,Yes
68,5,Yes,One year,No,Yes,No,Yes
70,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
76,0,Yes,Month-to-month,No,No,Yes,No
68,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,Yes,No,No
79,0,Yes,One year,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
76,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
80,1,Yes,One year,No,Yes,Yes,Yes
65,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
68,0,Yes,Month-to-month,No,No,No,No
73,1,Yes,Month-to-month,No,Yes,No,Yes
75,1,Yes,Month-to-month,No,Yes,No,Yes
66,1,Yes,Month-to-month,No,Yes,No,Yes
73,0,Yes,Month-to-month,No,No,No,No
73,0,Yes,Month-to-month,No,No,Yes,No
70,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
70,1,Yes,Month-to-month,No,Yes,No,Yes
71,0,Yes,Month-to-month,No,No,No,No
66,1,Yes,One year,No,Yes,Yes,Yes
68,1,Yes,Month-to-month,No,Yes,No,Yes
73,1,Yes,Month-to-month,No,Yes,No,Yes
77,1,Yes,Month-to-month,No,Yes,No,Yes
73,3,Yes,Month-to-month,No,Yes,No,Yes
65,1,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,Yes,No
69,0,Yes,Month-to-month,No,Yes,No,No
67,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
77,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,Month-to-month,No,No,No,No
76,6,Yes,Month-to-month,No,Yes,No,Yes
80,5,Yes,Month-to-month,Yes,Yes,No,Yes
72,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
67,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
68,0,Yes,One year,No,No,Yes,No
66,5,Yes,Month-to-month,No,Yes,No,Yes
71,3,Yes,Month-to-month,Yes,Yes,Yes,Yes
65,2,Yes,Month-to-month,No,Yes,No,Yes
65,0,Yes,Month-to-month,No,No,No,No
69,1,Yes,Month-to-month,No,Yes,No,Yes
68,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,No,Yes,No,Yes
76,1,Yes,Month-to-month,No,Yes,No,Yes
74,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,No,No,No
74,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,One year,No,No,Yes,No
74,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
69,0,Yes,Month-to-month,No,Yes,No,No
80,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
78,1,Yes,Month-to-month,No,Yes,No,Yes
75,0,Yes,Month-to-month,No,No,No,No
73,1,Yes,Month-to-month,No,Yes,No,Yes
80,0,Yes,Two year,No,No,Yes,No
74,0,Yes,Month-to-month,No,No,No,No
65,0,Yes,Month-to-month,No,No,No,No
71,0,Yes,Month-to-month,No,No,No,No
74,3,Yes,Month-to-month,No,Yes,No,Yes
76,1,Yes,Month-to-month,No,Yes,No,Yes
73,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
72,0,Yes,Month-to-month,No,No,No,No
76,1,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,Month-to-month,No,No,No,No
80,0,Yes,Month-to-month,No,No,No,No
78,0,Yes,Month-to-month,No,No,No,No
71,1,Yes,Month-to-month,No,Yes,No,Yes
73,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
72,1,Yes,Month-to-month,No,Yes,No,Yes
69,0,Yes,Month-to-month,No,No,No,No
79,0,Yes,Month-to-month,No,No,No,No
68,1,Yes,Month-to-month,No,Yes,Yes,Yes
77,0,Yes,One year,No,No,Yes,No
68,0,Yes,Month-to-month,No,No,No,No
79,1,Yes,Month-to-month,No,Yes,No,Yes
68,0,Yes,Month-to-month,No,No,No,No
73,1,Yes,Month-to-month,No,Yes,No,Yes
79,0,Yes,Month-to-month,No,No,No,No
75,0,Yes,Month-to-month,No,Yes,No,No
69,3,No,Two year,No,Yes,Yes,Yes
79,10,No,One year,No,Yes,No,Yes
71,0,No,One year,No,No,No,No
65,0,No,One year,No,No,No,No
65,9,No,One year,No,Yes,Yes,Yes
72,9,No,One year,No,Yes,Yes,Yes
77,3,No,One year,No,Yes,Yes,Yes
71,9,No,Two year,No,Yes,Yes,Yes
73,0,No,One year,No,No,No,No
80,0,No,One year,No,No,No,No
79,0,No,One year,No,No,Yes,No
65,0,No,One year,No,Yes,No,No
73,0,No,One year,No,No,No,No
71,1,No,Two year,No,Yes,Yes,Yes
66,7,No,Two year,No,Yes,No,Yes
66,1,No,One year,No,Yes,No,Yes
77,2,No,One year,No,Yes,No,Yes
68,0,No,One year,No,No,No,No
66,0,No,One year,No,No,No,No
69,5,No,One year,No,Yes,No,Yes
79,1,No,One year,No,Yes,No,Yes
67,0,No,One year,No,No,Yes,No
68,3,No,One year,No,Yes,Yes,Yes
79,5,No,One year,No,Yes,No,Yes
77,0,No,One year,No,No,No,No
73,4,No,One year,No,Yes,No,Yes
71,9,No,One year,Yes,Yes,No,Yes
67,0,No,One year,No,Yes,No,No
68,9,No,One year,No,Yes,Yes,Yes
75,3,No,One year,Yes,Yes,No,Yes
79,0,No,One year,No,No,No,No
69,0,No,One year,No,No,Yes,No
72,0,No,One year,No,No,No,No
69,9,No,One year,No,Yes,No,Yes
72,0,No,One year,No,No,No,No
70,0,No,One year,No,No,No,No
78,1,No,Two year,No,Yes,Yes,Yes
77,5,No,One year,No,Yes,Yes,Yes
73,0,No,One year,No,No,No,No
76,10,No,One year,No,Yes,No,Yes
78,7,No,One year,No,Yes,Yes,Yes
74,0,No,One year,No,No,Yes,No
71,9,No,One year,Yes,Yes,No,Yes
72,10,No,One year,No,Yes,No,Yes
75,5,No,One year,No,Yes,No,Yes
79,4,No,One year,No,Yes,No,Yes
76,0,No,One year,No,No,No,No
78,0,No,One year,No,No,Yes,No
75,5,No,Two year,No,Yes,Yes,Yes
66,2,No,Two year,No,Yes,Yes,Yes
71,0,No,One year,No,No,No,No
77,6,No,One year,Yes,Yes,Yes,Yes
74,0,No,One year,No,No,No,No
73,9,No,One year,No,Yes,No,Yes
73,4,No,Two year,No,Yes,No,Yes
78,1,No,One year,No,Yes,Yes,Yes
79,1,No,One year,No,Yes,No,Yes
77,1,No,One year,No,Yes,No,Yes
77,1,No,Two year,Yes,Yes,Yes,Yes
80,0,No,Two year,No,No,Yes,No
80,0,No,One year,Yes,Yes,Yes,No
80,9,No,One year,No,Yes,No,Yes
74,0,No,Two year,No,No,Yes,No
76,6,No,One year,No,Yes,Yes,Yes
68,3,No,One year,No,Yes,No,Yes
71,0,No,One year,No,No,No,No
69,0,No,One year,No,No,Yes,No
73,1,No,One year,Yes,Yes,No,Yes
74,7,No,One year,No,Yes,No,Yes
72,0,No,Two year,No,No,Yes,No
70,0,No,One year,No,No,No,No
74,0,No,One year,No,No,No,No
80,0,No,Two year,No,No,Yes,No
74,0,No,One year,No,No,Yes,No
65,0,No,One year,No,No,No,No
72,1,No,One year,Yes,Yes,No,Yes
76,0,No,One year,No,No,Yes,No
75,7,No,One year,No,Yes,No,Yes
70,1,No,One year,No,Yes,No,Yes
66,0,No,One year,No,No,No,No
68,0,No,Two year,No,Yes,Yes,No
69,8,No,Two year,No,Yes,Yes,Yes
75,3,No,Two year,No,Yes,Yes,Yes
74,0,No,One year,No,No,No,No
72,4,No,Two year,No,Yes,No,Yes
65,0,No,One year,No,No,No,No
70,4,No,One year,Yes,Yes,No,Yes
65,0,No,One year,No,No,No,No
66,0,No,One year,No,No,No,No
70,0,No,One year,No,No,No,No
77,0,No,One year,No,No,No,No
72,0,No,One year,No,No,No,No
67,0,No,One year,No,No,No,No
77,0,No,One year,No,No,No,No
73,10,No,One year,No,Yes,No,Yes
66,9,No,One year,Yes,Yes,No,Yes
80,10,No,One year,No,Yes,No,Yes
76,9,No,One year,No,Yes,No,Yes
80,0,No,Two year,No,No,Yes,No
69,1,No,One year,No,Yes,No,Yes
69,2,No,One year,No,Yes,No,Yes
73,0,No,One year,No,No,No,No
67,5,No,One year,No,Yes,No,Yes
69,2,No,Two year,No,Yes,Yes,Yes
80,5,No,Two year,No,Yes,No,Yes
68,0,No,One year,No,No,Yes,No
71,0,No,Two year,No,No,No,No
74,6,No,One year,No,Yes,No,Yes
69,0,No,Two year,No,No,Yes,No
70,0,No,One year,No,No,No,No
73,1,No,Two year,No,Yes,Yes,Yes
73,8,No,One year,No,Yes,No,Yes
65,8,No,One year,Yes,Yes,No,Yes
65,5,No,One year,No,Yes,No,Yes
67,1,No,One year,No,Yes,No,Yes
72,1,No,Two year,No,Yes,Yes,Yes
68,0,No,One year,No,No,No,No
77,1,No,One year,Yes,Yes,No,Yes
71,1,No,One year,No,Yes,Yes,Yes
75,0,No,Two year,No,No,No,No
70,1,No,One year,No,Yes,No,Yes
77,2,No,One year,No,Yes,Yes,Yes
76,6,No,One year,No,Yes,No,Yes
67,5,No,Two year,No,Yes,Yes,Yes
67,0,No,One year,No,No,No,No
71,0,No,One year,Yes,No,No,No
66,0,No,One year,No,No,No,No
75,5,No,One year,No,Yes,No,Yes
78,2,No,Two year,No,Yes,Yes,Yes
74,3,No,Two year,No,Yes,Yes,Yes
75,3,No,Two year,No,Yes,No,Yes
71,0,No,One year,No,No,No,No
66,4,No,One year,No,Yes,No,Yes
79,0,No,One year,No,No,No,No
69,0,No,One year,No,No,No,No
70,7,No,One year,No,Yes,Yes,Yes
69,0,No,One year,No,No,No,No
68,8,No,One year,No,Yes,No,Yes
66,5,No,One year,No,Yes,No,Yes
67,0,No,Two year,No,No,No,No
69,0,No,Two year,No,No,No,No
73,2,No,Two year,No,Yes,Yes,Yes
74,0,No,Two year,No,No,No,No
70,6,No,Two year,No,Yes,No,Yes
73,0,No,One year,No,Yes,No,No
79,9,No,Two year,No,Yes,No,Yes
74,0,No,One year,No,No,No,No
74,4,No,Two year,Yes,Yes,No,Yes
68,2,No,Two year,No,Yes,Yes,Yes
75,4,No,Two year,No,Yes,No,Yes
77,0,No,Two year,No,No,No,No
75,0,No,Two year,No,No,Yes,No
78,2,No,One year,No,Yes,Yes,Yes
73,4,No,One year,No,Yes,No,Yes
75,0,No,Two year,No,No,No,No
66,0,No,One year,No,No,Yes,No
67,0,No,Two year,No,No,No,No
67,4,No,Two year,Yes,Yes,Yes,Yes
68,8,No,Two year,No,Yes,No,Yes
79,7,No,Two year,No,Yes,No,Yes
71,10,No,Two year,Yes,Yes,No,Yes
69,4,No,Two year,No,Yes,No,Yes
70,3,No,One year,No,Yes,Yes,Yes
